"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","Al-Diss-Water (ALUMINIUM) (mg/L) Result","Al-Diss-Water (ALUMINIUM) (mg/L) Detection Limit","Al-Diss-Water (ALUMINIUM) (mg/L) Greater Than","As-Diss-Water (ARSENIC) (mg/L) Result","As-Diss-Water (ARSENIC) (mg/L) Detection Limit","As-Diss-Water (ARSENIC) (mg/L) Greater Than","B-Diss-Water (BORON) (mg/L) Result","B-Diss-Water (BORON) (mg/L) Detection Limit","B-Diss-Water (BORON) (mg/L) Greater Than","Ba-Diss-Water (BARIUM) (mg/L) Result","Ba-Diss-Water (BARIUM) (mg/L) Detection Limit","Ba-Diss-Water (BARIUM) (mg/L) Greater Than","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Result","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Detection Limit","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Greater Than","Cd-Diss-Water (CADMIUM) (mg/L) Result","Cd-Diss-Water (CADMIUM) (mg/L) Detection Limit","Cd-Diss-Water (CADMIUM) (mg/L) Greater Than","Cr-Diss-Water (CHROMIUM) (mg/L) Result","Cr-Diss-Water (CHROMIUM) (mg/L) Detection Limit","Cr-Diss-Water (CHROMIUM) (mg/L) Greater Than","Cu-Diss-Water (COPPER) (mg/L) Result","Cu-Diss-Water (COPPER) (mg/L) Detection Limit","Cu-Diss-Water (COPPER) (mg/L) Greater Than","Fe-Diss-Water (IRON) (mg/L) Result","Fe-Diss-Water (IRON) (mg/L) Detection Limit","Fe-Diss-Water (IRON) (mg/L) Greater Than","Mn-Diss-Water (MANGANESE) (mg/L) Result","Mn-Diss-Water (MANGANESE) (mg/L) Detection Limit","Mn-Diss-Water (MANGANESE) (mg/L) Greater Than","Mo-Diss-Water (MOLYBDENUM) (mg/L) Result","Mo-Diss-Water (MOLYBDENUM) (mg/L) Detection Limit","Mo-Diss-Water (MOLYBDENUM) (mg/L) Greater Than","Ni-Diss-Water (NICKEL) (mg/L) Result","Ni-Diss-Water (NICKEL) (mg/L) Detection Limit","Ni-Diss-Water (NICKEL) (mg/L) Greater Than","Pb-Diss-Water (LEAD) (mg/L) Result","Pb-Diss-Water (LEAD) (mg/L) Detection Limit","Pb-Diss-Water (LEAD) (mg/L) Greater Than","Sr-Diss-Water (STRONTIUM) (mg/L) Result","Sr-Diss-Water (STRONTIUM) (mg/L) Detection Limit","Sr-Diss-Water (STRONTIUM) (mg/L) Greater Than","V-Diss-Water (VANADIUM) (mg/L) Result","V-Diss-Water (VANADIUM) (mg/L) Detection Limit","V-Diss-Water (VANADIUM) (mg/L) Greater Than","Zn-Diss-Water (ZINC) (mg/L) Result","Zn-Diss-Water (ZINC) (mg/L) Detection Limit","Zn-Diss-Water (ZINC) (mg/L) Greater Than","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Result","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Detection Limit","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Greater Than","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Result","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Detection Limit","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Greater Than","Eh-Phys-Water (REDOX POTENTIAL) (mV) Result","Eh-Phys-Water (REDOX POTENTIAL) (mV) Detection Limit","Eh-Phys-Water (REDOX POTENTIAL) (mV) Greater Than","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Result","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Counting Stat","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Greater Than","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Result","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Detection Limit","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Greater Than","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Result","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Detection Limit","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Greater Than","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Result","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Detection Limit","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Greater Than","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Result","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Detection Limit","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Greater Than","TEMP-Phys-Water (TEMPERATURE) (°C) Result","TEMP-Phys-Water (TEMPERATURE) (°C) Detection Limit","TEMP-Phys-Water (TEMPERATURE) (°C) Greater Than"
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1984-04-06","15:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1984-07-14","13:05:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1984-10-05","10:05:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-01-04","09:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-06-07","11:45:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1985-09-06","18:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-03-08","16:40:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-06-07","10:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-09-05","18:30:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1986-12-05","09:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-03-06","09:45:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-06-06","14:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-09-03","17:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1987-12-12","07:40:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-03-03","17:20:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-09-02","11:20:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1988-12-03","14:50:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-03-03","08:40:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-06-02","09:20:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-09-02","12:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1989-12-09","13:50:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-03-08","20:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-06-01","08:36:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-09-08","09:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1990-12-07","07:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-03-02","14:20:00","","","","0","","","","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1991-09-07","07:45:00","","","","0","","","","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","0.1",""
"101766","A1H003Q01 TWEEFONTEIN UPPER EYE AT TWEEFONTEIN","-25.545","25.935278","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1992-08-26","12:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.2","","0.001","0.001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1981-09-11","13:40:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1981-10-01","17:05:00","","","","9.401","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1981-12-04","18:10:00","","","","9.401","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-01-15","17:20:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-02-11","11:15:00","","","","9.401","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-04-10","14:10:00","","","","9.401","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-05-15","09:59:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-06-09","17:10:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","0.1",""
"101767","A1H004Q01 TWEEFONTEIN LOWER EYE AT TWEEFONTEIN (AT ROAD)","-25.544167","25.9475","TWEEFONTEIN UPPER EYE AT TWEEFONTEIN (A1)                                                           ","Spring/Eye","A10A","","No","1982-06-19","10:50:00","","","","9.401","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0.1",""
